Ticker,URL_Ticker,Capture_UTC,Capture_Origine,Cours_Actuel,Variation_Cours,Volume_Titres,Volume__,Ouverture,Plus_Haut,Plus_Bas,Cloture_Veille,Beta_1_An,RSI,Capital_Echange,Valorisation,1_Semaine_Plus_Haut,1_Semaine_Plus_Bas,1_Semaine_Variation,1_Mois_Plus_Haut,1_Mois_Plus_Bas,1_Mois_Variation,1er_Janvier_Plus_Haut,1er_Janvier_Plus_Bas,1er_Janvier_Variation,1_An_Plus_Haut,1_An_Plus_Bas,1_An_Variation,3_Ans_Plus_Haut,3_Ans_Plus_Bas,3_Ans_Variation,5_Ans_Plus_Haut,5_Ans_Plus_Bas,5_Ans_Variation,Seance_Ouverte,Seance_Libelle
FTSC,FTSC.ci,2026-09-11T18:28:59+00:00,serveur,2120.0,"+0,95%",6002.0,12724240.0,2100.0,2120.0,2100.0,2100.0,0.97,50.62,0.0004,29 900 M,2150.0,2100.0,-0.013999999999999999,2200.0,2030.0,-0.0297,2480.0,1800.0,-0.045,4795.0,1780.0,-0.5579,6520.0,1075.0,0.9013,6520.0,1075.0,0.0707,False,Séance fermée
