Ticker,URL_Ticker,Capture_UTC,Capture_Origine,Cours_Actuel,Variation_Cours,Volume_Titres,Volume_XOF,Ouverture,Plus_Haut,Plus_Bas,Cloture_Veille,Beta_1_An,RSI,Capital_Echange,Valorisation,1_Semaine_Plus_Haut,1_Semaine_Plus_Bas,1_Semaine_Variation,1_Mois_Plus_Haut,1_Mois_Plus_Bas,1_Mois_Variation,1er_Janvier_Plus_Haut,1er_Janvier_Plus_Bas,1er_Janvier_Variation,1_An_Plus_Haut,1_An_Plus_Bas,1_An_Variation,3_Ans_Plus_Haut,3_Ans_Plus_Bas,3_Ans_Variation,5_Ans_Plus_Haut,5_Ans_Plus_Bas,5_Ans_Variation,Seance_Ouverte,Seance_Libelle
BOAM,BOAM.ml,2026-09-17T19:44:55+00:00,serveur,6900.0,"-1,36%",5952.0,41068800.0,6800.0,6900.0,6800.0,6995.0,0.28,63.89,0.0002,189405000000.0,7195.0,6800.0,-0.040999999999999995,7195.0,6175.0,0.11560000000000001,7195.0,3900.0,0.725,7195.0,3440.0,0.7692,7195.0,85667.0,6.3404,7195.0,80000.0,4.175,False,Séance fermée
