Ticker,URL_Ticker,Capture_UTC,Capture_Origine,Cours_Actuel,Variation_Cours,Volume_Titres,Volume__,Ouverture,Plus_Haut,Plus_Bas,Cloture_Veille,Beta_1_An,RSI,Capital_Echange,Valorisation,1_Semaine_Plus_Haut,1_Semaine_Plus_Bas,1_Semaine_Variation,1_Mois_Plus_Haut,1_Mois_Plus_Bas,1_Mois_Variation,1er_Janvier_Plus_Haut,1er_Janvier_Plus_Bas,1er_Janvier_Variation,1_An_Plus_Haut,1_An_Plus_Bas,1_An_Variation,3_Ans_Plus_Haut,3_Ans_Plus_Bas,3_Ans_Variation,5_Ans_Plus_Haut,5_Ans_Plus_Bas,5_Ans_Variation,Seance_Ouverte,Seance_Libelle
BICC,BICC.ci,2026-09-17T19:32:11+00:00,serveur,31250.0,"-1,42%",236.0,7375000.0,31700.0,31700.0,31250.0,31700.0,0.78,51.4,0.0,520 833 M,33800.0,31050.0,-0.0414,35000.0,28600.0,0.07780000000000001,35000.0,19100.0,0.6071,35000.0,16000.0,0.941,35000.0,6300.0,3.4995999999999996,35000.0,5550.0,3.8263,False,Séance fermée
