Ticker,URL_Ticker,Capture_UTC,Capture_Origine,Cours_Actuel,Variation_Cours,Volume_Titres,Volume__,Ouverture,Plus_Haut,Plus_Bas,Cloture_Veille,Beta_1_An,RSI,Capital_Echange,Valorisation,1_Semaine_Plus_Haut,1_Semaine_Plus_Bas,1_Semaine_Variation,1_Mois_Plus_Haut,1_Mois_Plus_Bas,1_Mois_Variation,1er_Janvier_Plus_Haut,1er_Janvier_Plus_Bas,1er_Janvier_Variation,1_An_Plus_Haut,1_An_Plus_Bas,1_An_Variation,3_Ans_Plus_Haut,3_Ans_Plus_Bas,3_Ans_Variation,5_Ans_Plus_Haut,5_Ans_Plus_Bas,5_Ans_Variation,Seance_Ouverte,Seance_Libelle
SNTS,SNTS.sn,2026-09-18T18:26:34+00:00,serveur,42190.0,"+7,49%",65452.0,2761419880.0,42190.0,42190.0,42190.0,39250.0,1.39,81.61,0.0007000000000000001,4 219 000 M,42190.0,38800.0,0.0742,42190.0,32400.0,0.2982,42190.0,24400.0,0.6152000000000001,42190.0,24400.0,0.6274000000000001,42190.0,16200.0,1.557,42190.0,13500.0,2.1056,False,Séance fermée
