Date,Open,High,Low,Close,Volume
2025-01-31,100.46,102.81,95.57,98.02,0
2025-02-28,96.72,102.33,96.72,102.33,0
2025-03-31,102.04,102.04,97.51,101.47,0
2025-04-30,100.1,100.1,95.78,98.15,0
2025-05-31,98.73,106.11,96.32,104.17,0
2025-06-30,103.66,108.71,103.29,107.13,0
2025-07-31,105.25,108.17,104.67,105.0,0
2025-08-31,105.5,116.59,102.71,116.59,0
2025-09-30,120.59,144.09,120.59,134.23,0
2025-10-31,136.28,244.37,136.28,229.76,0
2025-11-30,215.49,215.49,169.1,184.48,0
2025-12-31,184.8,190.07,168.1,168.17,0
