Ticker,URL_Ticker,Capture_UTC,Capture_Origine,Cours_Actuel,Variation_Cours,Volume_Titres,Volume__,Ouverture,Plus_Haut,Plus_Bas,Cloture_Veille,Beta_1_An,RSI,Capital_Echange,Valorisation,1_Semaine_Plus_Haut,1_Semaine_Plus_Bas,1_Semaine_Variation,1_Mois_Plus_Haut,1_Mois_Plus_Bas,1_Mois_Variation,1er_Janvier_Plus_Haut,1er_Janvier_Plus_Bas,1er_Janvier_Variation,1_An_Plus_Haut,1_An_Plus_Bas,1_An_Variation,3_Ans_Plus_Haut,3_Ans_Plus_Bas,3_Ans_Variation,5_Ans_Plus_Haut,5_Ans_Plus_Bas,5_Ans_Variation,Seance_Ouverte,Seance_Libelle
BRVM-CD,BRVM-CD,2026-09-11T18:27:20+00:00,serveur,212.59,"+0,43%",0.0,0.0,21259.0,21259.0,21259.0,21168.0,0.0,54.58,-%,- M,21508.0,21063.0,-0.0159,21730.0,19595.0,0.044800000000000006,21730.0,15897.0,0.22870000000000001,24437.0,12296.0,0.7289,-,-,-%,-,-,-%,False,Séance fermée
