Ticker,URL_Ticker,Capture_UTC,Capture_Origine,Cours_Actuel,Variation_Cours,Volume_Titres,Volume_XOF,Ouverture,Plus_Haut,Plus_Bas,Cloture_Veille,Beta_1_An,RSI,Capital_Echange,Valorisation,1_Semaine_Plus_Haut,1_Semaine_Plus_Bas,1_Semaine_Variation,1_Mois_Plus_Haut,1_Mois_Plus_Bas,1_Mois_Variation,1er_Janvier_Plus_Haut,1er_Janvier_Plus_Bas,1er_Janvier_Variation,1_An_Plus_Haut,1_An_Plus_Bas,1_An_Variation,3_Ans_Plus_Haut,3_Ans_Plus_Bas,3_Ans_Variation,5_Ans_Plus_Haut,5_Ans_Plus_Bas,5_Ans_Variation,Seance_Ouverte,Seance_Libelle
SIBC,SIBC.ci,2026-09-18T18:24:36+00:00,serveur,9185.0,"+0,93%",9441.0,86715585.0,9000.0,9185.0,9000.0,9100.0,0.7,50.59,0.0001,918500000000.0,9300.0,9000.0,-0.0124,9300.0,9000.0,-0.0108,9500.0,5580.0,0.5974,9500.0,5405.0,0.5836,9500.0,2550.0,2.4595,9500.0,1895.0,3.4805,False,Séance fermée
