Ticker,URL_Ticker,Capture_UTC,Capture_Origine,Cours_Actuel,Variation_Cours,Volume_Titres,Volume_XOF,Ouverture,Plus_Haut,Plus_Bas,Cloture_Veille,Beta_1_An,RSI,Capital_Echange,Valorisation,1_Semaine_Plus_Haut,1_Semaine_Plus_Bas,1_Semaine_Variation,1_Mois_Plus_Haut,1_Mois_Plus_Bas,1_Mois_Variation,1er_Janvier_Plus_Haut,1er_Janvier_Plus_Bas,1er_Janvier_Variation,1_An_Plus_Haut,1_An_Plus_Bas,1_An_Variation,3_Ans_Plus_Haut,3_Ans_Plus_Bas,3_Ans_Variation,5_Ans_Plus_Haut,5_Ans_Plus_Bas,5_Ans_Variation,Seance_Ouverte,Seance_Libelle
SIVC,SIVC.ci,2026-09-18T18:25:58+00:00,serveur,2175.0,"-1,81%",1872.0,4071600.0,2215.0,2215.0,2175.0,2215.0,0.1,38.69,0.0002,18996000000.0,2400.0,2175.0,-0.09380000000000001,2450.0,2175.0,-0.09,3215.0,1505.0,0.3766,3215.0,62500.0,2.1294999999999997,3215.0,45000.0,3.1429,3215.0,45000.0,3.7283,False,Séance fermée
