Ticker,URL_Ticker,Cours_Actuel,Variation_Cours,Volume_Titres,Volume__,Ouverture,Plus_Haut,Plus_Bas,Cloture_Veille,Beta_1_An,RSI,Capital_Echange,Valorisation,1_Semaine_Plus_Haut,1_Semaine_Plus_Bas,1_Semaine_Variation,1_Mois_Plus_Haut,1_Mois_Plus_Bas,1_Mois_Variation,1er_Janvier_Plus_Haut,1er_Janvier_Plus_Bas,1er_Janvier_Variation,1_An_Plus_Haut,1_An_Plus_Bas,1_An_Variation,3_Ans_Plus_Haut,3_Ans_Plus_Bas,3_Ans_Variation,5_Ans_Plus_Haut,5_Ans_Plus_Bas,5_Ans_Variation
BRVMAS,BRVMAS,597.24,"+1,20%",0.0,0.0,59724.0,59724.0,59724.0,59014.0,0.26,48.33,-%,- M,60739.0,59014.0,-0.0111,62853.0,55966.0,-0.0235,69688.0,55966.0,-0.10869999999999999,71276.0,55966.0,-0.0692,1598.0,55966.0,-0.5135000000000001,2585.0,32698.0,0.7601
