Ticker,URL_Ticker,Capture_UTC,Capture_Origine,Cours_Actuel,Variation_Cours,Volume_Titres,Volume_XOF,Ouverture,Plus_Haut,Plus_Bas,Cloture_Veille,Beta_1_An,RSI,Capital_Echange,Valorisation,1_Semaine_Plus_Haut,1_Semaine_Plus_Bas,1_Semaine_Variation,1_Mois_Plus_Haut,1_Mois_Plus_Bas,1_Mois_Variation,1er_Janvier_Plus_Haut,1er_Janvier_Plus_Bas,1er_Janvier_Variation,1_An_Plus_Haut,1_An_Plus_Bas,1_An_Variation,3_Ans_Plus_Haut,3_Ans_Plus_Bas,3_Ans_Variation,5_Ans_Plus_Haut,5_Ans_Plus_Bas,5_Ans_Variation,Seance_Ouverte,Seance_Libelle
UNXC,UNXC.ci,2026-09-17T19:43:52+00:00,serveur,2320.0,"-0,85%",4518.0,10481760.0,2345.0,2345.0,2320.0,2340.0,0.22,52.68,0.0002,48140000000.0,2405.0,2320.0,-0.0333,2500.0,2260.0,0.10210000000000001,2500.0,1200.0,0.6570999999999999,2500.0,99000.0,1.3434,2500.0,37000.0,1.9182,2500.0,37000.0,0.1457,False,Séance fermée
