Date,Open,High,Low,Close,Volume
2025-01-02,101.38,101.38,101.38,101.38,0
2025-01-03,99.85,99.85,99.85,99.85,0
2025-01-06,102.32,102.32,102.32,102.32,0
2025-01-07,100.61,100.61,100.61,100.61,0
2025-01-08,101.77,101.77,101.77,101.77,0
2025-01-09,101.28,101.28,101.28,101.28,0
2025-01-10,101.56,101.56,101.56,101.56,0
2025-01-13,101.03,101.03,101.03,101.03,0
2025-01-14,100.4,100.4,100.4,100.4,0
2025-01-15,100.6,100.6,100.6,100.6,0
2025-01-16,99.51,99.51,99.51,99.51,0
2025-01-17,99.2,99.2,99.2,99.2,0
2025-01-20,99.66,99.66,99.66,99.66,0
2025-01-21,99.81,99.81,99.81,99.81,0
2025-01-22,97.72,97.72,97.72,97.72,0
2025-01-23,99.1,99.1,99.1,99.1,0
2025-01-24,97.97,97.97,97.97,97.97,0
2025-01-27,98.74,98.74,98.74,98.74,0
2025-01-28,100.52,100.52,100.52,100.52,0
2025-01-29,100.69,100.69,100.69,100.69,0
2025-01-30,98.93,98.93,98.93,98.93,0
2025-01-31,100.37,100.37,100.37,100.37,0
2025-02-03,100.99,100.99,100.99,100.99,0
2025-02-04,102.68,102.68,102.68,102.68,0
2025-02-05,103.54,103.54,103.54,103.54,0
2025-02-06,105.61,105.61,105.61,105.61,0
2025-02-07,105.65,105.65,105.65,105.65,0
2025-02-10,105.84,105.84,105.84,105.84,0
2025-02-11,104.1,104.1,104.1,104.1,0
2025-02-12,106.73,106.73,106.73,106.73,0
2025-02-13,107.54,107.54,107.54,107.54,0
2025-02-14,108.27,108.27,108.27,108.27,0
2025-02-17,109.75,109.75,109.75,109.75,0
2025-02-18,111.27,111.27,111.27,111.27,0
2025-02-19,112.18,112.18,112.18,112.18,0
2025-02-20,111.17,111.17,111.17,111.17,0
2025-02-21,113.78,113.78,113.78,113.78,0
2025-02-24,113.89,113.89,113.89,113.89,0
2025-02-25,113.82,113.82,113.82,113.82,0
2025-02-26,112.2,112.2,112.2,112.2,0
2025-02-27,113.64,113.64,113.64,113.64,0
2025-02-28,113.76,113.76,113.76,113.76,0
2025-03-03,113.7,113.7,113.7,113.7,0
2025-03-04,113.86,113.86,113.86,113.86,0
2025-03-05,115.11,115.11,115.11,115.11,0
2025-03-06,115.0,115.0,115.0,115.0,0
2025-03-07,115.84,115.84,115.84,115.84,0
2025-03-10,117.77,117.77,117.77,117.77,0
2025-03-11,117.29,117.29,117.29,117.29,0
2025-03-12,118.67,118.67,118.67,118.67,0
2025-03-13,117.31,117.31,117.31,117.31,0
2025-03-14,120.1,120.1,120.1,120.1,0
2025-03-17,119.91,119.91,119.91,119.91,0
2025-03-18,120.64,120.64,120.64,120.64,0
2025-03-19,119.41,119.41,119.41,119.41,0
2025-03-20,120.53,120.53,120.53,120.53,0
2025-03-21,122.49,122.49,122.49,122.49,0
2025-03-24,121.28,121.28,121.28,121.28,0
2025-03-25,120.09,120.09,120.09,120.09,0
2025-03-26,120.45,120.45,120.45,120.45,0
2025-03-28,120.07,120.07,120.07,120.07,0
2025-04-01,119.86,119.86,119.86,119.86,0
2025-04-02,118.38,118.38,118.38,118.38,0
2025-04-03,119.66,119.66,119.66,119.66,0
2025-04-04,119.86,119.86,119.86,119.86,0
2025-04-07,118.23,118.23,118.23,118.23,0
2025-04-08,117.26,117.26,117.26,117.26,0
2025-04-09,115.09,115.09,115.09,115.09,0
2025-04-10,115.76,115.76,115.76,115.76,0
2025-04-11,116.48,116.48,116.48,116.48,0
2025-04-14,117.46,117.46,117.46,117.46,0
2025-04-15,117.3,117.3,117.3,117.3,0
2025-04-16,118.74,118.74,118.74,118.74,0
2025-04-17,118.84,118.84,118.84,118.84,0
2025-04-18,119.1,119.1,119.1,119.1,0
2025-04-22,121.04,121.04,121.04,121.04,0
2025-04-23,121.31,121.31,121.31,121.31,0
2025-04-24,122.14,122.14,122.14,122.14,0
2025-04-25,124.16,124.16,124.16,124.16,0
2025-04-28,125.66,125.66,125.66,125.66,0
2025-04-29,125.38,125.38,125.38,125.38,0
2025-04-30,125.23,125.23,125.23,125.23,0
2025-05-02,125.7,125.7,125.7,125.7,0
2025-05-05,126.07,126.07,126.07,126.07,0
2025-05-06,127.32,127.32,127.32,127.32,0
2025-05-07,127.93,127.93,127.93,127.93,0
2025-05-08,129.86,129.86,129.86,129.86,0
2025-05-09,132.21,132.21,132.21,132.21,0
2025-05-12,134.91,134.91,134.91,134.91,0
2025-05-13,137.62,137.62,137.62,137.62,0
2025-05-14,139.83,139.83,139.83,139.83,0
2025-05-15,143.24,143.24,143.24,143.24,0
2025-05-16,146.06,146.06,146.06,146.06,0
2025-05-19,148.93,148.93,148.93,148.93,0
2025-05-20,151.21,151.21,151.21,151.21,0
2025-05-21,152.62,152.62,152.62,152.62,0
2025-05-22,152.72,152.72,152.72,152.72,0
2025-05-23,151.81,151.81,151.81,151.81,0
2025-05-26,149.2,149.2,149.2,149.2,0
2025-05-27,154.94,154.94,154.94,154.94,0
2025-05-28,155.78,155.78,155.78,155.78,0
2025-05-30,156.28,156.28,156.28,156.28,0
