Date,Open,High,Low,Close,Volume
2020-12-31,800,1300,780,1240,108803
2021-12-31,1150,2045,875,1750,255860
2022-12-31,1750,1940,1295,1295,152879
2023-12-31,1300,1475,1080,1330,188313
2024-12-31,1330,2900,1200,1900,392765
2025-12-31,1900,2395,1490,2120,455153
