Ticker,URL_Ticker,Capture_UTC,Capture_Origine,Cours_Actuel,Variation_Cours,Volume_Titres,Volume__,Ouverture,Plus_Haut,Plus_Bas,Cloture_Veille,Beta_1_An,RSI,Capital_Echange,Valorisation,1_Semaine_Plus_Haut,1_Semaine_Plus_Bas,1_Semaine_Variation,1_Mois_Plus_Haut,1_Mois_Plus_Bas,1_Mois_Variation,1er_Janvier_Plus_Haut,1er_Janvier_Plus_Bas,1er_Janvier_Variation,1_An_Plus_Haut,1_An_Plus_Bas,1_An_Variation,3_Ans_Plus_Haut,3_Ans_Plus_Bas,3_Ans_Variation,5_Ans_Plus_Haut,5_Ans_Plus_Bas,5_Ans_Variation,Seance_Ouverte,Seance_Libelle
SPHC,SPHC.ci,2026-09-18T18:24:09+00:00,serveur,7800.0,"-3,11%",5383.0,41987400.0,7900.0,7900.0,7800.0,8050.0,0.77,38.63,0.0002,199 352 M,8305.0,7800.0,-0.0602,10300.0,7800.0,-0.1324,10300.0,6290.0,-0.0127,10300.0,6290.0,0.0986,10300.0,1805.0,1.2975,10300.0,1805.0,0.8353,False,Séance fermée
