Ticker,URL_Ticker,Capture_UTC,Capture_Origine,Cours_Actuel,Variation_Cours,Volume_Titres,Volume_XOF,Ouverture,Plus_Haut,Plus_Bas,Cloture_Veille,Beta_1_An,RSI,Capital_Echange,Valorisation,1_Semaine_Plus_Haut,1_Semaine_Plus_Bas,1_Semaine_Variation,1_Mois_Plus_Haut,1_Mois_Plus_Bas,1_Mois_Variation,1er_Janvier_Plus_Haut,1er_Janvier_Plus_Bas,1er_Janvier_Variation,1_An_Plus_Haut,1_An_Plus_Bas,1_An_Variation,3_Ans_Plus_Haut,3_Ans_Plus_Bas,3_Ans_Variation,5_Ans_Plus_Haut,5_Ans_Plus_Bas,5_Ans_Variation,Seance_Ouverte,Seance_Libelle
UNLC,UNLC.ci,2026-09-11T18:28:23+00:00,serveur,54000.0,"-0,55%",3.0,162000.0,54000.0,54000.0,54000.0,54300.0,-0.08,50.73,0.0,495904000000.0,54350.0,51000.0,-0.0064,58000.0,51000.0,-0.0409,85500.0,34225.0,0.5778,85500.0,17500.0,0.8,85500.0,4995.0,9.1887,85500.0,4550.0,10.8681,False,Séance fermée
