Ticker,URL_Ticker,Capture_UTC,Capture_Origine,Cours_Actuel,Variation_Cours,Volume_Titres,Volume__,Ouverture,Plus_Haut,Plus_Bas,Cloture_Veille,Beta_1_An,RSI,Capital_Echange,Valorisation,1_Semaine_Plus_Haut,1_Semaine_Plus_Bas,1_Semaine_Variation,1_Mois_Plus_Haut,1_Mois_Plus_Bas,1_Mois_Variation,1er_Janvier_Plus_Haut,1er_Janvier_Plus_Bas,1er_Janvier_Variation,1_An_Plus_Haut,1_An_Plus_Bas,1_An_Variation,3_Ans_Plus_Haut,3_Ans_Plus_Bas,3_Ans_Variation,5_Ans_Plus_Haut,5_Ans_Plus_Bas,5_Ans_Variation,Seance_Ouverte,Seance_Libelle
BOAC,BOAC.ci,2026-09-17T19:30:05+00:00,serveur,12000.0,"-1,23%",10436.0,125232000.0,12150.0,12150.0,12000.0,12150.0,0.47,40.8,0.0003,480 000 M,12400.0,12000.0,-0.0323,13450.0,12000.0,-0.1045,13450.0,7100.0,0.6713,13450.0,6800.0,0.5989,13450.0,3028.0,2.8898,13450.0,1775.0,4.0157,False,Séance fermée
