Ticker,URL_Ticker,Capture_UTC,Capture_Origine,Cours_Actuel,Variation_Cours,Volume_Titres,Volume__,Ouverture,Plus_Haut,Plus_Bas,Cloture_Veille,Beta_1_An,RSI,Capital_Echange,Valorisation,1_Semaine_Plus_Haut,1_Semaine_Plus_Bas,1_Semaine_Variation,1_Mois_Plus_Haut,1_Mois_Plus_Bas,1_Mois_Variation,1er_Janvier_Plus_Haut,1er_Janvier_Plus_Bas,1er_Janvier_Variation,1_An_Plus_Haut,1_An_Plus_Bas,1_An_Variation,3_Ans_Plus_Haut,3_Ans_Plus_Bas,3_Ans_Variation,5_Ans_Plus_Haut,5_Ans_Plus_Bas,5_Ans_Variation,Seance_Ouverte,Seance_Libelle
TTLS,TTLS.sn,2026-09-18T18:26:41+00:00,serveur,3950.0,"+3,95%",2533.0,10005350.0,3980.0,3980.0,3950.0,3800.0,0.6,56.81,0.0001,128 682 M,4000.0,3800.0,0.0154,4000.0,3670.0,0.0395,4510.0,2350.0,0.58,4510.0,2350.0,0.5863,4510.0,2100.0,0.4522,4510.0,1740.0,1.2636,False,Séance fermée
