Date,Open,High,Low,Close,Volume
2025-01-02,99.99,99.99,99.99,99.99,0
2025-01-03,100.14,100.14,100.14,100.14,0
2025-01-06,99.95,99.95,99.95,99.95,0
2025-01-07,100.57,100.57,100.57,100.57,0
2025-01-08,98.98,98.98,98.98,98.98,0
2025-01-09,99.59,99.59,99.59,99.59,0
2025-01-10,98.27,98.27,98.27,98.27,0
2025-01-13,100.61,100.61,100.61,100.61,0
2025-01-14,98.48,98.48,98.48,98.48,0
2025-01-15,98.58,98.58,98.58,98.58,0
2025-01-16,99.03,99.03,99.03,99.03,0
2025-01-17,100.89,100.89,100.89,100.89,0
2025-01-20,99.93,99.93,99.93,99.93,0
2025-01-21,99.93,99.93,99.93,99.93,0
2025-01-22,100.13,100.13,100.13,100.13,0
2025-01-23,100.99,100.99,100.99,100.99,0
2025-01-24,101.35,101.35,101.35,101.35,0
2025-01-27,102.4,102.4,102.4,102.4,0
2025-01-28,103.36,103.36,103.36,103.36,0
2025-01-29,103.36,103.36,103.36,103.36,0
2025-01-30,102.1,102.1,102.1,102.1,0
2025-01-31,102.47,102.47,102.47,102.47,0
2025-02-03,102.2,102.2,102.2,102.2,0
2025-02-04,102.78,102.78,102.78,102.78,0
2025-02-05,102.91,102.91,102.91,102.91,0
2025-02-06,103.83,103.83,103.83,103.83,0
2025-02-07,103.56,103.56,103.56,103.56,0
2025-02-10,102.29,102.29,102.29,102.29,0
2025-02-11,102.79,102.79,102.79,102.79,0
2025-02-12,103.44,103.44,103.44,103.44,0
2025-02-13,103.66,103.66,103.66,103.66,0
2025-02-14,103.6,103.6,103.6,103.6,0
2025-02-17,102.47,102.47,102.47,102.47,0
2025-02-18,102.56,102.56,102.56,102.56,0
2025-02-19,103.45,103.45,103.45,103.45,0
2025-02-20,105.42,105.42,105.42,105.42,0
2025-02-21,106.36,106.36,106.36,106.36,0
2025-02-24,105.31,105.31,105.31,105.31,0
2025-02-25,103.13,103.13,103.13,103.13,0
2025-02-26,103.71,103.71,103.71,103.71,0
2025-02-27,103.61,103.61,103.61,103.61,0
2025-02-28,103.88,103.88,103.88,103.88,0
2025-03-03,103.62,103.62,103.62,103.62,0
