Ticker,URL_Ticker,Capture_UTC,Capture_Origine,Cours_Actuel,Variation_Cours,Volume_Titres,Volume_XOF,Ouverture,Plus_Haut,Plus_Bas,Cloture_Veille,Beta_1_An,RSI,Capital_Echange,Valorisation,1_Semaine_Plus_Haut,1_Semaine_Plus_Bas,1_Semaine_Variation,1_Mois_Plus_Haut,1_Mois_Plus_Bas,1_Mois_Variation,1er_Janvier_Plus_Haut,1er_Janvier_Plus_Bas,1er_Janvier_Variation,1_An_Plus_Haut,1_An_Plus_Bas,1_An_Variation,3_Ans_Plus_Haut,3_Ans_Plus_Bas,3_Ans_Variation,5_Ans_Plus_Haut,5_Ans_Plus_Bas,5_Ans_Variation,Seance_Ouverte,Seance_Libelle
NSBC,NSBC.ci,2026-09-18T18:26:17+00:00,serveur,24500.0,"-0,02%",4674.0,114513000.0,24500.0,24500.0,24500.0,24505.0,0.92,63.93,0.0002,605997000000.0,24505.0,24200.0,0.0040999999999999995,24995.0,22500.0,0.0556,24995.0,11155.0,1.1406999999999998,24995.0,10550.0,1.3222999999999998,24995.0,5090.0,2.8889,24995.0,4205.0,3.0164,False,Séance fermée
