Ticker,URL_Ticker,Capture_UTC,Capture_Origine,Cours_Actuel,Variation_Cours,Volume_Titres,Volume_XOF,Ouverture,Plus_Haut,Plus_Bas,Cloture_Veille,Beta_1_An,RSI,Capital_Echange,Valorisation,1_Semaine_Plus_Haut,1_Semaine_Plus_Bas,1_Semaine_Variation,1_Mois_Plus_Haut,1_Mois_Plus_Bas,1_Mois_Variation,1er_Janvier_Plus_Haut,1er_Janvier_Plus_Bas,1er_Janvier_Variation,1_An_Plus_Haut,1_An_Plus_Bas,1_An_Variation,3_Ans_Plus_Haut,3_Ans_Plus_Bas,3_Ans_Variation,5_Ans_Plus_Haut,5_Ans_Plus_Bas,5_Ans_Variation,Seance_Ouverte,Seance_Libelle
ORGT,ORGT.tg,2026-09-18T18:26:48+00:00,serveur,3205.0,"-2,73%",6331.0,20290855.0,3295.0,3295.0,3205.0,3295.0,0.09,51.15,0.0001,222475000000.0,3300.0,3205.0,-%,3400.0,3005.0,0.055999999999999994,3995.0,2400.0,0.3354,3995.0,1805.0,0.7658,3995.0,1500.0,0.1655,4350.0,1500.0,-0.1384,False,Séance fermée
