Date,Open,High,Low,Close,Volume
2020-12-31,3775,4150,3255,4150,71873
2021-12-31,4100,4400,3425,4190,436532
2022-12-31,4190,4250,2800,3925,6613849
2023-12-31,3800,3800,2100,2640,322878
2024-12-31,2500,2640,1565,1920,279024
2025-12-31,1845,2730,1500,2505,812069
