Ticker,URL_Ticker,Capture_UTC,Capture_Origine,Cours_Actuel,Variation_Cours,Volume_Titres,Volume__,Ouverture,Plus_Haut,Plus_Bas,Cloture_Veille,Beta_1_An,RSI,Capital_Echange,Valorisation,1_Semaine_Plus_Haut,1_Semaine_Plus_Bas,1_Semaine_Variation,1_Mois_Plus_Haut,1_Mois_Plus_Bas,1_Mois_Variation,1er_Janvier_Plus_Haut,1er_Janvier_Plus_Bas,1er_Janvier_Variation,1_An_Plus_Haut,1_An_Plus_Bas,1_An_Variation,3_Ans_Plus_Haut,3_Ans_Plus_Bas,3_Ans_Variation,5_Ans_Plus_Haut,5_Ans_Plus_Bas,5_Ans_Variation,Seance_Ouverte,Seance_Libelle
BOAS,BOAS.sn,2026-09-18T18:26:38+00:00,serveur,8050.0,"-1,71%",16495.0,132784750.0,8110.0,8110.0,8050.0,8190.0,0.61,45.4,0.0005,289 800 M,8350.0,8050.0,-0.0183,8695.0,7800.0,0.0321,8695.0,5185.0,0.5363,8695.0,5150.0,0.5174,8695.0,1933.0,2.7793,8695.0,1450.0,4.3429,False,Séance fermée
